Customer_ID,Age,Gender,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Charge,Support_Calls,Satisfaction_Score,Usage_Hours,Lifetime_Value,Churn,Churn_Reason
CUST_0739,23,Male,West,Premium,Monthly,Bank Transfer,49,110.77,2,8.3,48,5427.73,No,Not Churned
CUST_0740,45,Female,Central,Basic,One Year,UPI,57,29.9,3,7.2,91,1704.3,No,Not Churned
CUST_0741,34,Female,South,Basic,Monthly,Debit Card,50,22.68,2,7.1,6,1134.0,Yes,Poor Service
CUST_0742,22,Female,East,Basic,One Year,Credit Card,43,37.71,1,7.3,95,1621.53,No,Not Churned
CUST_0743,48,Male,South,Standard,Monthly,UPI,18,59.48,2,7.1,63,1070.64,Yes,Lack of Features
CUST_0744,22,Male,West,Basic,Monthly,Bank Transfer,7,23.27,2,7.4,90,162.89,No,Not Churned
CUST_0745,55,Female,South,Basic,Monthly,Credit Card,50,20.67,2,9.7,20,1033.5,Yes,Competitor Offer
CUST_0746,20,Female,North,Premium,Monthly,Debit Card,26,77.06,4,4.0,24,2003.56,Yes,High Price
CUST_0747,40,Female,East,Premium,Monthly,Credit Card,8,100.44,4,6.6,30,803.52,No,Not Churned
CUST_0748,54,Female,South,Basic,Monthly,Bank Transfer,6,23.59,0,5.6,20,141.54,Yes,Competitor Offer
CUST_0749,54,Female,West,Standard,Monthly,UPI,30,46.77,3,8.8,74,1403.1,No,Not Churned
CUST_0750,27,Male,West,Premium,Monthly,UPI,39,71.26,1,6.8,27,2779.14,Yes,Customer Support
CUST_0751,27,Male,South,Basic,One Year,Bank Transfer,23,34.46,3,7.8,46,792.58,No,Not Churned
CUST_0752,36,Male,West,Basic,Two Year,UPI,32,36.21,3,9.1,41,1158.72,No,Not Churned
CUST_0753,34,Female,Central,Basic,Monthly,Bank Transfer,22,35.94,2,5.4,76,790.68,No,Not Churned
CUST_0754,38,Male,Central,Standard,One Year,UPI,42,43.83,2,6.2,10,1840.86,No,Not Churned
CUST_0755,31,Male,Central,Basic,One Year,UPI,43,38.07,1,9.0,41,1637.01,Yes,High Price
CUST_0756,26,Male,North,Premium,Monthly,UPI,57,103.61,2,5.3,26,5905.77,No,Not Churned
CUST_0757,63,Male,South,Standard,One Year,Debit Card,45,66.93,0,6.3,10,3011.85,No,Not Churned
CUST_0758,18,Male,North,Standard,Monthly,Debit Card,9,53.41,1,4.6,36,480.69,Yes,Customer Support
CUST_0759,62,Female,West,Basic,One Year,Bank Transfer,31,28.74,2,9.0,21,890.94,Yes,Competitor Offer
CUST_0760,30,Male,North,Standard,Monthly,Debit Card,7,63.54,1,6.1,42,444.78,No,Not Churned
CUST_0761,21,Female,West,Standard,One Year,Bank Transfer,9,42.8,2,7.5,21,385.2,No,Not Churned
CUST_0762,18,Female,West,Standard,One Year,Credit Card,13,55.63,2,8.0,41,723.19,No,Not Churned
CUST_0763,57,Female,East,Standard,Monthly,Credit Card,58,65.09,1,5.8,27,3775.22,No,Not Churned
CUST_0764,49,Female,Central,Standard,Monthly,Debit Card,3,64.91,0,4.1,53,194.73,No,Not Churned
CUST_0765,51,Female,West,Premium,Two Year,Credit Card,35,117.81,2,6.7,65,4123.35,No,Not Churned
CUST_0766,45,Male,East,Premium,Monthly,Credit Card,33,104.91,3,6.6,53,3462.03,Yes,Lack of Features
CUST_0767,48,Male,Central,Standard,One Year,UPI,21,46.23,3,6.9,65,970.83,No,Not Churned
CUST_0768,25,Female,West,Basic,Two Year,UPI,31,20.41,1,6.9,81,632.71,No,Not Churned
CUST_0769,56,Female,West,Basic,One Year,Bank Transfer,52,29.59,2,6.3,36,1538.68,No,Not Churned
CUST_0770,43,Female,North,Basic,One Year,Credit Card,34,30.27,3,6.2,90,1029.18,Yes,Lack of Features
CUST_0771,51,Male,North,Standard,One Year,Bank Transfer,32,47.21,1,7.4,67,1510.72,No,Not Churned
CUST_0772,20,Female,Central,Standard,Two Year,Bank Transfer,57,43.74,2,5.8,11,2493.18,Yes,Lack of Features
CUST_0773,29,Male,West,Standard,Monthly,Credit Card,35,57.59,1,6.9,26,2015.65,Yes,Customer Support
CUST_0774,18,Female,South,Premium,Monthly,Debit Card,15,108.21,4,6.2,89,1623.15,No,Not Churned
CUST_0775,61,Male,North,Premium,Monthly,Credit Card,56,119.66,2,7.4,10,6700.96,No,Not Churned
CUST_0776,22,Female,Central,Premium,Two Year,UPI,32,107.92,5,8.7,65,3453.44,Yes,Lack of Features
CUST_0777,47,Male,West,Basic,One Year,Credit Card,6,35.87,2,8.7,18,215.22,No,Not Churned
CUST_0778,47,Female,West,Standard,Monthly,Debit Card,45,58.49,4,8.9,20,2632.05,No,Not Churned
CUST_0779,34,Male,South,Basic,Two Year,Bank Transfer,21,39.72,3,6.5,7,834.12,No,Not Churned
CUST_0780,64,Male,Central,Basic,Monthly,Bank Transfer,33,32.8,0,6.6,13,1082.4,Yes,Poor Service
CUST_0781,40,Male,West,Basic,Monthly,UPI,32,37.21,3,5.1,51,1190.72,No,Not Churned
CUST_0782,32,Male,North,Basic,One Year,UPI,52,38.92,1,6.5,89,2023.84,No,Not Churned
CUST_0783,54,Male,South,Standard,Monthly,UPI,19,67.9,3,6.5,98,1290.1,Yes,High Price
CUST_0784,38,Male,Central,Premium,Two Year,Bank Transfer,33,89.07,2,6.1,98,2939.31,No,Not Churned
CUST_0785,31,Male,South,Basic,Monthly,UPI,28,21.57,1,6.1,46,603.96,No,Not Churned
CUST_0786,19,Female,North,Standard,Two Year,Credit Card,31,45.16,0,4.5,46,1399.96,Yes,High Price
CUST_0787,28,Female,Central,Standard,One Year,Bank Transfer,21,41.78,1,5.0,100,877.38,No,Not Churned
CUST_0788,56,Female,South,Basic,Monthly,Debit Card,54,22.11,1,7.1,27,1193.94,No,Not Churned
CUST_0789,55,Female,East,Standard,Two Year,Bank Transfer,34,45.54,4,7.1,7,1548.36,No,Not Churned
CUST_0790,51,Female,North,Basic,One Year,Credit Card,15,26.82,1,7.7,5,402.3,No,Not Churned
CUST_0791,55,Male,North,Standard,Monthly,Credit Card,14,56.31,2,6.6,71,788.34,No,Not Churned
CUST_0792,51,Male,North,Standard,Monthly,UPI,19,61.35,3,7.0,75,1165.65,No,Not Churned
CUST_0793,35,Male,East,Basic,Two Year,Bank Transfer,43,24.22,3,8.9,7,1041.46,No,Not Churned
CUST_0794,47,Male,East,Basic,Monthly,Bank Transfer,15,33.45,1,6.9,53,501.75,No,Not Churned
CUST_0795,32,Male,West,Standard,Monthly,Bank Transfer,6,61.13,2,6.1,71,366.78,Yes,Competitor Offer
CUST_0796,44,Female,South,Premium,Monthly,Debit Card,52,97.93,4,5.2,59,5092.36,Yes,Customer Support
CUST_0797,51,Female,West,Basic,Monthly,UPI,9,38.07,5,8.2,8,342.63,Yes,High Price
CUST_0798,55,Female,South,Standard,One Year,Credit Card,37,43.33,1,4.4,35,1603.21,Yes,Customer Support
CUST_0799,50,Female,East,Standard,Monthly,Credit Card,20,45.31,2,5.7,70,906.2,Yes,Competitor Offer
CUST_0800,41,Male,East,Premium,Monthly,UPI,34,91.43,3,7.6,82,3108.62,No,Not Churned
CUST_0801,32,Male,West,Premium,Monthly,Credit Card,38,76.34,2,4.1,68,2900.92,No,Not Churned
CUST_0802,47,Male,Central,Standard,Monthly,Credit Card,26,56.99,2,6.1,35,1481.74,No,Not Churned
CUST_0803,59,Female,West,Standard,Two Year,UPI,18,51.95,3,7.2,67,935.1,No,Not Churned
CUST_0804,34,Male,South,Premium,Monthly,Credit Card,28,84.23,2,6.4,70,2358.44,Yes,Lack of Features
CUST_0805,22,Female,West,Standard,Two Year,Bank Transfer,55,45.1,0,5.5,35,2480.5,No,Not Churned
CUST_0806,46,Male,North,Basic,Monthly,Debit Card,51,26.71,4,6.1,51,1362.21,Yes,Competitor Offer
CUST_0807,21,Male,South,Basic,Monthly,UPI,9,32.16,1,8.2,26,289.44,No,Not Churned
CUST_0808,27,Female,South,Premium,Two Year,Debit Card,32,98.79,0,9.7,78,3161.28,Yes,Poor Service
CUST_0809,34,Male,Central,Premium,Monthly,Credit Card,59,78.18,3,7.2,98,4612.62,Yes,Lack of Features
CUST_0810,27,Male,East,Basic,One Year,Credit Card,53,22.5,3,4.0,87,1192.5,Yes,Lack of Features
CUST_0811,34,Female,South,Standard,Two Year,Bank Transfer,56,40.8,2,7.9,50,2284.8,No,Not Churned
CUST_0812,37,Male,East,Standard,Monthly,UPI,59,40.37,3,6.4,93,2381.83,No,Not Churned
CUST_0813,41,Female,West,Basic,Monthly,Credit Card,6,37.6,1,5.4,62,225.6,No,Not Churned
CUST_0814,22,Male,North,Premium,One Year,UPI,14,72.25,1,5.8,65,1011.5,Yes,Lack of Features
CUST_0815,51,Male,Central,Basic,Monthly,UPI,28,34.62,2,5.9,50,969.36,Yes,Competitor Offer
CUST_0816,23,Male,East,Basic,Monthly,UPI,58,37.44,3,4.9,5,2171.52,No,Not Churned
CUST_0817,19,Male,South,Standard,Monthly,UPI,24,42.94,4,6.9,100,1030.56,Yes,Poor Service
CUST_0818,30,Male,East,Standard,Monthly,UPI,13,53.09,2,9.7,29,690.17,No,Not Churned
CUST_0819,60,Male,South,Basic,One Year,Debit Card,43,39.25,4,5.4,65,1687.75,No,Not Churned
CUST_0820,60,Male,East,Standard,Monthly,Bank Transfer,12,65.02,1,9.7,85,780.24,No,Not Churned
CUST_0821,28,Male,South,Standard,Monthly,UPI,51,54.69,0,7.3,18,2789.19,No,Not Churned
CUST_0822,64,Female,West,Basic,One Year,Debit Card,19,35.25,3,6.9,49,669.75,Yes,Customer Support
CUST_0823,40,Female,South,Basic,Monthly,Credit Card,21,36.67,6,6.5,81,770.07,No,Not Churned
CUST_0824,33,Male,South,Standard,Monthly,UPI,27,50.44,3,5.8,43,1361.88,No,Not Churned
CUST_0825,48,Male,North,Basic,One Year,Credit Card,58,37.84,3,7.4,70,2194.72,No,Not Churned
CUST_0826,28,Female,South,Premium,Monthly,UPI,19,93.52,3,7.8,36,1776.88,No,Not Churned
CUST_0827,33,Male,North,Premium,One Year,Debit Card,24,96.39,4,3.4,100,2313.36,No,Not Churned
CUST_0828,25,Male,Central,Premium,Two Year,Debit Card,26,119.99,2,10.0,62,3119.74,No,Not Churned
CUST_0829,21,Female,North,Basic,Monthly,Debit Card,45,36.87,1,4.3,60,1659.15,No,Not Churned
CUST_0830,57,Male,West,Premium,One Year,Bank Transfer,28,88.09,5,6.2,10,2466.52,No,Not Churned
CUST_0831,21,Male,North,Standard,Monthly,Credit Card,46,40.31,3,3.2,93,1854.26,No,Not Churned
CUST_0832,42,Female,Central,Basic,Monthly,Bank Transfer,56,32.52,3,6.6,71,1821.12,Yes,Competitor Offer
CUST_0833,20,Male,West,Basic,Two Year,UPI,18,34.08,0,6.3,86,613.44,Yes,High Price
CUST_0834,49,Male,East,Basic,Two Year,Credit Card,44,33.02,0,6.2,54,1452.88,No,Not Churned
CUST_0835,20,Female,East,Standard,Monthly,Debit Card,36,69.04,2,7.5,42,2485.44,Yes,High Price
CUST_0836,44,Male,North,Standard,One Year,Credit Card,42,65.89,2,6.6,7,2767.38,Yes,Competitor Offer
CUST_0837,46,Female,North,Basic,Two Year,Debit Card,29,28.98,2,7.8,9,840.42,No,Not Churned
CUST_0838,49,Male,Central,Standard,Two Year,Bank Transfer,17,41.89,0,5.1,28,712.13,Yes,Customer Support
CUST_0839,36,Male,Central,Basic,One Year,Bank Transfer,4,29.52,0,7.1,58,118.08,Yes,High Price
CUST_0840,38,Female,South,Standard,Monthly,Debit Card,44,60.68,2,6.1,38,2669.92,No,Not Churned
CUST_0841,22,Female,Central,Standard,Monthly,Debit Card,45,58.23,0,6.4,43,2620.35,No,Not Churned
CUST_0842,35,Male,South,Premium,Two Year,UPI,59,96.91,0,7.4,92,5717.69,No,Not Churned
CUST_0843,45,Female,West,Premium,Monthly,Bank Transfer,29,93.44,5,6.2,96,2709.76,No,Not Churned
CUST_0844,59,Female,North,Standard,One Year,Bank Transfer,4,48.81,1,6.8,52,195.24,No,Not Churned
CUST_0845,39,Male,West,Standard,Monthly,UPI,10,48.32,2,5.3,53,483.2,No,Not Churned
CUST_0846,38,Male,Central,Standard,Monthly,Bank Transfer,25,55.01,1,8.6,38,1375.25,No,Not Churned
CUST_0847,23,Male,West,Premium,Monthly,Debit Card,31,78.03,0,8.1,84,2418.93,No,Not Churned
CUST_0848,18,Female,West,Basic,Two Year,Credit Card,3,26.81,0,7.1,11,80.43,No,Not Churned
CUST_0849,22,Female,West,Basic,Monthly,Credit Card,47,26.48,0,6.6,22,1244.56,Yes,Customer Support
CUST_0850,58,Female,Central,Basic,One Year,Bank Transfer,2,31.74,0,6.8,74,63.48,Yes,Lack of Features
CUST_0851,29,Female,West,Standard,Monthly,UPI,57,42.0,2,8.6,96,2394.0,Yes,Competitor Offer
CUST_0852,43,Male,South,Standard,Monthly,Debit Card,25,64.89,4,8.0,38,1622.25,No,Not Churned
CUST_0853,63,Female,Central,Premium,Monthly,Credit Card,49,98.12,0,8.6,55,4807.88,Yes,Lack of Features
CUST_0854,51,Male,West,Basic,One Year,Debit Card,6,33.42,1,6.5,97,200.52,No,Not Churned
CUST_0855,31,Female,Central,Standard,Monthly,Bank Transfer,26,61.09,3,7.7,72,1588.34,No,Not Churned
CUST_0856,43,Male,East,Premium,Monthly,Bank Transfer,8,84.57,1,8.8,18,676.56,No,Not Churned
CUST_0857,62,Male,South,Premium,Monthly,Credit Card,35,93.52,2,5.6,73,3273.2,Yes,High Price
CUST_0858,44,Male,West,Standard,Monthly,Bank Transfer,27,68.69,1,5.5,93,1854.63,No,Not Churned
CUST_0859,26,Female,East,Standard,Two Year,UPI,25,63.0,4,7.4,12,1575.0,Yes,Customer Support
CUST_0860,43,Male,East,Basic,Two Year,Bank Transfer,18,39.39,3,5.1,19,709.02,No,Not Churned
CUST_0861,64,Male,Central,Premium,Monthly,Bank Transfer,54,107.31,1,4.3,87,5794.74,No,Not Churned
CUST_0862,39,Female,East,Basic,One Year,Bank Transfer,1,23.51,2,8.8,63,23.51,Yes,Lack of Features
CUST_0863,64,Male,South,Premium,Two Year,Debit Card,48,73.23,1,9.0,15,3515.04,No,Not Churned
CUST_0864,47,Female,South,Standard,Monthly,Debit Card,39,57.33,4,5.2,24,2235.87,Yes,High Price
CUST_0865,60,Female,North,Standard,Two Year,Credit Card,3,50.73,0,4.9,59,152.19,No,Not Churned
CUST_0866,34,Male,South,Basic,Two Year,Credit Card,55,25.51,5,6.0,40,1403.05,Yes,Poor Service
CUST_0867,43,Male,East,Standard,Monthly,Credit Card,4,64.22,2,8.9,86,256.88,Yes,Lack of Features
CUST_0868,53,Female,South,Standard,Monthly,Bank Transfer,41,51.01,3,6.4,18,2091.41,Yes,Poor Service
CUST_0869,18,Male,Central,Basic,Two Year,Debit Card,37,26.34,3,7.1,62,974.58,Yes,Poor Service
CUST_0870,25,Female,North,Standard,One Year,UPI,51,65.5,1,7.5,42,3340.5,No,Not Churned
CUST_0871,52,Female,East,Premium,Monthly,Bank Transfer,15,112.31,2,7.3,93,1684.65,No,Not Churned
CUST_0872,32,Female,North,Standard,Monthly,Bank Transfer,8,50.69,0,9.2,84,405.52,No,Not Churned
CUST_0873,64,Male,East,Standard,Monthly,Bank Transfer,38,64.97,1,5.9,86,2468.86,Yes,High Price
CUST_0874,39,Female,Central,Basic,One Year,UPI,50,37.02,0,6.8,5,1851.0,No,Not Churned
CUST_0875,31,Male,North,Standard,One Year,Credit Card,19,52.72,4,7.3,69,1001.68,No,Not Churned
CUST_0876,43,Male,West,Basic,Two Year,UPI,56,21.33,4,6.9,5,1194.48,No,Not Churned
CUST_0877,45,Male,East,Standard,Monthly,Credit Card,47,40.05,3,5.2,89,1882.35,No,Not Churned
CUST_0878,40,Male,West,Premium,One Year,UPI,26,96.16,1,4.8,64,2500.16,No,Not Churned
CUST_0879,31,Female,North,Standard,One Year,Debit Card,39,50.32,4,4.8,29,1962.48,Yes,Competitor Offer
CUST_0880,41,Male,West,Basic,Monthly,Bank Transfer,10,39.94,1,8.1,95,399.4,No,Not Churned
CUST_0881,19,Female,West,Standard,Monthly,Bank Transfer,38,63.17,5,5.8,14,2400.46,No,Not Churned
CUST_0882,62,Female,North,Standard,Two Year,Bank Transfer,14,62.84,0,7.7,54,879.76,No,Not Churned
CUST_0883,43,Male,Central,Standard,Two Year,Credit Card,49,68.66,3,7.1,16,3364.34,Yes,Customer Support
CUST_0884,31,Female,West,Premium,Monthly,UPI,41,114.39,0,5.5,96,4689.99,Yes,High Price
CUST_0885,24,Female,West,Premium,One Year,Debit Card,19,85.91,4,5.6,36,1632.29,Yes,Lack of Features
CUST_0886,20,Male,Central,Standard,Monthly,UPI,30,44.98,1,7.2,37,1349.4,Yes,Customer Support
CUST_0887,64,Female,West,Standard,One Year,Bank Transfer,5,62.38,2,7.1,76,311.9,Yes,Competitor Offer
CUST_0888,40,Female,West,Basic,One Year,Debit Card,55,27.57,2,7.7,30,1516.35,No,Not Churned
CUST_0889,63,Female,West,Basic,One Year,Debit Card,31,29.46,2,6.3,46,913.26,No,Not Churned
CUST_0890,60,Female,South,Standard,Two Year,Bank Transfer,7,58.91,1,5.7,54,412.37,No,Not Churned
CUST_0891,64,Male,Central,Standard,One Year,UPI,19,67.24,2,7.2,65,1277.56,No,Not Churned
CUST_0892,62,Female,West,Standard,Monthly,Bank Transfer,31,52.57,3,9.1,45,1629.67,No,Not Churned
CUST_0893,35,Female,Central,Standard,One Year,UPI,52,63.5,1,4.2,61,3302.0,Yes,High Price
CUST_0894,55,Female,East,Basic,Monthly,Debit Card,58,25.37,2,5.8,6,1471.46,No,Not Churned
CUST_0895,52,Female,East,Standard,Monthly,Debit Card,39,60.94,4,7.9,74,2376.66,No,Not Churned
CUST_0896,32,Male,West,Basic,Monthly,Bank Transfer,24,20.03,2,7.3,35,480.72,No,Not Churned
CUST_0897,42,Female,Central,Basic,Monthly,Debit Card,34,37.43,1,7.9,27,1272.62,No,Not Churned
CUST_0898,54,Male,Central,Premium,One Year,Credit Card,57,71.52,0,6.4,80,4076.64,No,Not Churned
CUST_0899,45,Female,Central,Basic,Monthly,Debit Card,23,34.26,2,4.6,58,787.98,Yes,Competitor Offer
CUST_0900,27,Male,South,Standard,One Year,Credit Card,48,41.39,2,9.5,32,1986.72,No,Not Churned
CUST_0901,56,Male,East,Basic,One Year,Debit Card,45,25.32,2,8.6,83,1139.4,No,Not Churned
CUST_0902,34,Male,Central,Premium,Monthly,Bank Transfer,40,94.86,2,7.0,23,3794.4,Yes,Lack of Features
CUST_0903,56,Male,Central,Standard,Two Year,Bank Transfer,6,52.6,0,5.7,80,315.6,No,Not Churned
CUST_0904,39,Male,South,Basic,Monthly,Credit Card,38,23.84,3,6.3,52,905.92,Yes,High Price
CUST_0905,43,Female,South,Standard,Monthly,Bank Transfer,41,50.01,1,7.3,6,2050.41,No,Not Churned
CUST_0906,61,Female,Central,Standard,One Year,Debit Card,36,61.83,3,6.6,15,2225.88,No,Not Churned
CUST_0907,42,Female,North,Premium,Monthly,Debit Card,27,103.46,5,7.0,48,2793.42,No,Not Churned
CUST_0908,34,Male,Central,Basic,Monthly,Bank Transfer,11,21.44,4,9.4,63,235.84,No,Not Churned
CUST_0909,30,Female,Central,Premium,One Year,Debit Card,5,107.37,2,8.4,63,536.85,Yes,Lack of Features
CUST_0910,37,Male,South,Premium,One Year,UPI,57,72.65,2,5.2,42,4141.05,No,Not Churned
CUST_0911,42,Male,South,Premium,Monthly,UPI,17,97.15,5,7.1,29,1651.55,No,Not Churned
CUST_0912,21,Female,Central,Standard,Two Year,Debit Card,52,47.8,0,6.2,25,2485.6,No,Not Churned
CUST_0913,27,Female,Central,Standard,One Year,Bank Transfer,7,57.63,2,7.4,46,403.41,No,Not Churned
CUST_0914,20,Male,Central,Standard,Two Year,Credit Card,27,47.84,4,6.9,40,1291.68,No,Not Churned
CUST_0915,58,Male,South,Standard,Monthly,Bank Transfer,47,69.55,6,10.0,13,3268.85,No,Not Churned
CUST_0916,62,Female,Central,Standard,One Year,Credit Card,57,49.29,0,7.6,16,2809.53,No,Not Churned
CUST_0917,35,Female,Central,Standard,Two Year,Bank Transfer,15,47.26,2,6.8,14,708.9,No,Not Churned
CUST_0918,64,Female,West,Standard,One Year,Debit Card,46,48.35,1,9.8,63,2224.1,No,Not Churned
CUST_0919,53,Female,North,Standard,One Year,UPI,13,66.89,1,7.3,9,869.57,No,Not Churned
CUST_0920,64,Male,East,Premium,Monthly,Bank Transfer,11,101.81,3,4.7,37,1119.91,No,Not Churned
CUST_0921,39,Female,North,Basic,Monthly,Credit Card,60,34.61,3,6.8,73,2076.6,No,Not Churned
CUST_0922,51,Female,West,Premium,Monthly,UPI,45,115.9,4,7.9,84,5215.5,No,Not Churned
CUST_0923,64,Female,East,Standard,Monthly,Credit Card,26,67.36,2,7.7,67,1751.36,No,Not Churned
CUST_0924,25,Male,Central,Premium,Two Year,Debit Card,22,106.95,4,8.5,33,2352.9,No,Not Churned
CUST_0925,57,Male,West,Standard,Monthly,UPI,28,45.93,4,7.2,22,1286.04,No,Not Churned
CUST_0926,61,Male,Central,Standard,Two Year,Credit Card,24,65.3,4,7.1,97,1567.2,No,Not Churned
CUST_0927,36,Male,South,Premium,Two Year,Bank Transfer,29,80.19,3,4.9,10,2325.51,No,Not Churned
CUST_0928,59,Female,West,Basic,Monthly,Debit Card,9,34.86,3,9.3,57,313.74,Yes,Customer Support
CUST_0929,58,Male,South,Premium,Monthly,Debit Card,42,104.28,3,6.5,86,4379.76,No,Not Churned
CUST_0930,54,Female,West,Standard,Two Year,Debit Card,4,62.77,1,5.5,36,251.08,No,Not Churned
CUST_0931,23,Female,West,Standard,Two Year,Bank Transfer,49,55.98,1,10.0,46,2743.02,No,Not Churned
CUST_0932,43,Female,South,Basic,Monthly,Bank Transfer,46,32.77,3,9.5,51,1507.42,Yes,Customer Support
CUST_0933,51,Female,East,Standard,Monthly,UPI,56,68.6,6,6.3,35,3841.6,No,Not Churned
CUST_0934,62,Male,North,Basic,One Year,Bank Transfer,18,22.02,0,4.2,66,396.36,No,Not Churned
CUST_0935,23,Male,Central,Basic,One Year,UPI,43,26.18,2,5.9,60,1125.74,No,Not Churned
CUST_0936,54,Male,West,Basic,Monthly,Debit Card,16,32.23,2,9.4,15,515.68,Yes,Competitor Offer
CUST_0937,50,Female,Central,Basic,One Year,UPI,33,39.28,0,7.3,30,1296.24,No,Not Churned
CUST_0938,39,Female,South,Premium,Monthly,Credit Card,29,74.78,7,5.0,96,2168.62,Yes,Competitor Offer
CUST_0939,38,Female,Central,Premium,Monthly,Debit Card,39,71.13,3,8.2,31,2774.07,No,Not Churned
CUST_0940,23,Female,South,Standard,Monthly,Debit Card,60,41.67,4,6.7,87,2500.2,Yes,Customer Support
CUST_0941,23,Female,Central,Standard,Monthly,UPI,10,41.57,6,6.0,61,415.7,Yes,Poor Service
CUST_0942,21,Male,North,Basic,Monthly,Debit Card,9,38.16,2,6.1,31,343.44,Yes,Customer Support
CUST_0943,47,Female,North,Standard,Monthly,Bank Transfer,59,61.64,1,9.0,63,3636.76,Yes,High Price
CUST_0944,28,Male,North,Premium,Monthly,Credit Card,31,103.86,2,7.8,66,3219.66,Yes,Lack of Features
CUST_0945,47,Female,North,Premium,Monthly,UPI,28,96.13,0,4.8,24,2691.64,No,Not Churned
CUST_0946,48,Female,North,Standard,Monthly,UPI,60,63.46,1,7.6,7,3807.6,No,Not Churned
CUST_0947,41,Male,North,Standard,Two Year,Debit Card,57,44.67,1,7.2,20,2546.19,No,Not Churned
CUST_0948,26,Male,South,Basic,Monthly,Bank Transfer,3,27.84,5,6.4,48,83.52,Yes,Customer Support
CUST_0949,20,Female,West,Premium,Monthly,Debit Card,54,94.5,2,6.4,97,5103.0,No,Not Churned
CUST_0950,48,Female,Central,Basic,One Year,Debit Card,55,22.21,2,5.7,83,1221.55,No,Not Churned
CUST_0951,57,Female,North,Standard,Two Year,UPI,14,52.59,4,6.0,34,736.26,Yes,Customer Support
CUST_0952,54,Female,South,Standard,Monthly,Debit Card,58,49.5,1,7.4,44,2871.0,Yes,Lack of Features
CUST_0953,53,Male,South,Standard,One Year,Credit Card,25,41.07,4,6.6,69,1026.75,No,Not Churned
CUST_0954,41,Female,South,Basic,One Year,Debit Card,15,22.73,0,7.8,33,340.95,No,Not Churned
CUST_0955,48,Male,West,Premium,One Year,Debit Card,2,108.2,5,5.8,34,216.4,Yes,Lack of Features
CUST_0956,23,Female,Central,Basic,Monthly,UPI,24,20.36,0,8.1,36,488.64,Yes,High Price
CUST_0957,19,Male,West,Standard,One Year,Debit Card,14,68.03,0,9.0,14,952.42,Yes,Lack of Features
CUST_0958,37,Male,East,Basic,Monthly,Bank Transfer,48,21.73,2,7.0,95,1043.04,No,Not Churned
CUST_0959,45,Female,South,Basic,One Year,UPI,7,35.98,2,7.8,55,251.86,Yes,Competitor Offer
CUST_0960,28,Male,East,Standard,One Year,Debit Card,36,66.96,0,7.8,12,2410.56,No,Not Churned
CUST_0961,21,Female,North,Standard,Monthly,Credit Card,50,68.23,2,6.2,55,3411.5,No,Not Churned
CUST_0962,32,Male,North,Basic,Two Year,Credit Card,24,37.35,5,7.8,40,896.4,No,Not Churned
CUST_0963,23,Female,West,Basic,Monthly,UPI,27,25.75,2,3.6,59,695.25,Yes,Customer Support
CUST_0964,47,Male,Central,Standard,Two Year,UPI,37,49.99,4,3.0,39,1849.63,Yes,Lack of Features
CUST_0965,55,Female,East,Standard,Monthly,Debit Card,38,52.8,1,6.5,40,2006.4,No,Not Churned
CUST_0966,19,Female,Central,Premium,Monthly,Bank Transfer,30,76.96,2,8.0,60,2308.8,No,Not Churned
CUST_0967,32,Male,West,Basic,Monthly,Debit Card,27,20.45,0,6.9,40,552.15,No,Not Churned
CUST_0968,28,Male,North,Standard,Two Year,Credit Card,39,66.07,1,8.1,93,2576.73,No,Not Churned
CUST_0969,25,Male,Central,Basic,Monthly,Bank Transfer,15,31.08,1,5.2,88,466.2,No,Not Churned
CUST_0970,43,Male,Central,Basic,Monthly,Bank Transfer,26,32.17,0,8.3,65,836.42,No,Not Churned
CUST_0971,62,Female,North,Standard,Monthly,Bank Transfer,1,67.81,0,9.4,66,67.81,No,Not Churned
CUST_0972,61,Male,East,Standard,One Year,Debit Card,56,59.95,3,6.0,85,3357.2,No,Not Churned
CUST_0973,22,Female,North,Basic,One Year,Credit Card,4,33.82,2,8.2,91,135.28,Yes,High Price
CUST_0974,23,Male,Central,Basic,Monthly,UPI,29,35.74,1,7.0,29,1036.46,Yes,Lack of Features
CUST_0975,43,Female,East,Basic,Monthly,Debit Card,57,22.33,4,7.7,68,1272.81,Yes,Customer Support
CUST_0976,21,Female,East,Premium,Monthly,UPI,1,88.01,2,9.4,64,88.01,Yes,Poor Service
CUST_0977,36,Female,North,Premium,Monthly,Bank Transfer,43,118.41,4,7.5,61,5091.63,No,Not Churned
CUST_0978,37,Female,Central,Basic,Monthly,Bank Transfer,50,38.46,1,8.1,99,1923.0,Yes,Lack of Features
CUST_0979,50,Male,West,Basic,One Year,Debit Card,46,37.68,3,5.1,74,1733.28,Yes,Competitor Offer
CUST_0980,37,Male,Central,Premium,Monthly,Credit Card,22,92.6,0,8.1,56,2037.2,No,Not Churned
CUST_0981,29,Female,South,Premium,Monthly,Bank Transfer,11,112.86,2,9.4,60,1241.46,Yes,Customer Support
CUST_0982,64,Male,West,Standard,Monthly,UPI,10,41.45,3,5.6,67,414.5,Yes,High Price
CUST_0983,18,Male,East,Basic,Two Year,UPI,59,22.97,0,6.5,72,1355.23,Yes,Customer Support
CUST_0984,43,Female,West,Basic,Two Year,Debit Card,17,28.28,4,8.0,24,480.76,Yes,Poor Service
